ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,start_location,end_location,minutes_traveled,avg_speed_kmh,distance_meters
0046FE9D4D301D4D,classic_bike,46:09.0,45:02.4,McClurg Ct & Ohio St,TA1306000029,Desplaines St & Randolph St,15535,41.892592,-87.617289,41.883703,-87.644238,casual,0xE6100000010CEB55647440F244408ECBB8A981E755C0,0xE6100000010C44300E2E1DF14440CA3505323BE955C0,59,2.486441521,2445
0046FF4AC5275992,classic_bike,18:45.3,40:04.1,Michigan Ave & 8th St,623,Michigan Ave & 8th St,623,41.872773,-87.623981,41.872773,-87.623981,casual,0xE6100000010C79EA9106B7EF4440D314014EEFE755C0,0xE6100000010C79EA9106B7EF4440D314014EEFE755C0,82,0,0
004700BD8C0A50ED,classic_bike,46:00.9,50:40.6,Sheridan Rd & Irving Park Rd,13063,Pine Grove Ave & Irving Park Rd,TA1308000022,41.954245,-87.654406,41.954383,-87.648043,casual,0xE6100000010C8EAF3DB324FA44409813B4C9E1E955C0,0xE6100000010CDF6DDE3829FA4440B6D9588979E955C0,4,7.920079201,528
00470270D72550BA,electric_bike,03:46.6,05:51.7,NULL,NULL,Wells St & Elm St,KA1504000135,41.91,-87.63,41.903222,-87.634324,member,0xE6100000010C14AE47E17AF44440B81E85EB51E855C0,0xE6100000010C8C834BC79CF3444059C4B0C398E855C0,2,25.0202502,834
0047032B5B5AF096,electric_bike,18:30.2,24:41.1,Broadway & Thorndale Ave,15575,Broadway & Berwyn Ave,13109,41.989743,-87.660141,41.978361,-87.659789,member,0xE6100000010CF3380CE6AFFE4440EB6F09C03FEA55C0,0xE6100000010C4757E9EE3AFD4440AD50A4FB39EA55C0,6,12.65,1265
004703889F4C9E49,electric_bike,39:56.9,42:43.4,Sheffield Ave & Webster Ave,TA1309000033,Sheffield Ave & Wrightwood Ave,TA1309000023,41.921722,-87.653788,41.928712,-87.653833,member,0xE6100000010C7A008BFCFAF544401BA19FA9D7E955C0,0xE6100000010C8DB3E908E0F64440EB025E66D8E955C0,3,15.52,776
00470481503A18D9,classic_bike,27:55.1,31:17.6,Sheridan Rd & Irving Park Rd,13063,Pine Grove Ave & Irving Park Rd,TA1308000022,41.954245,-87.654406,41.954383,-87.648043,member,0xE6100000010C8EAF3DB324FA44409813B4C9E1E955C0,0xE6100000010CDF6DDE3829FA4440B6D9588979E955C0,4,7.920079201,528
0047086A56568FE9,electric_bike,33:34.2,43:07.1,NULL,NULL,NULL,NULL,41.9,-87.7,41.91,-87.68,member,0xE6100000010C3333333333F34440CDCCCCCCCCEC55C0,0xE6100000010C14AE47E17AF44440EC51B81E85EB55C0,10,11.98204793,1997
0047088FF8C933FE,electric_bike,55:29.0,58:49.0,Ravenswood Ave & Lawrence Ave,TA1309000066,Leavitt St & Lawrence Ave,TA1309000015,41.968498,-87.674232,41.968885,-87.684001,member,0xE6100000010CE61E12BEF7FB4440AB7AF99D26EB55C0,0xE6100000010CE04A766C04FC44409A5B21ACC6EB55C0,3,16.22,811
00470A667553F305,classic_bike,28:39.7,40:54.5,Paulina Ave & North Ave,TA1305000037,Larrabee St & Kingsbury St,TA1306000009,41.909855,-87.66993,41.897764,-87.642884,member,0xE6100000010C118DEE2076F44440FE261422E0EA55C0,0xE6100000010C59C345EEE9F24440C9C7EE0225E955C0,12,13.075,2615
00470B89B13E6A05,electric_bike,08:02.5,32:31.4,NULL,NULL,Pine Grove Ave & Irving Park Rd,TA1308000022,41.89,-87.62,41.954383,-87.648043,member,0xE6100000010C52B81E85EBF1444048E17A14AEE755C0,0xE6100000010CDF6DDE3829FA4440B6D9588979E955C0,24,18.8,7520
00470E3A5435A2FD,electric_bike,12:49.7,15:51.1,Damen Ave & Wabansia Ave,20,Leavitt St & North Ave,TA1308000005,41.912281,-87.677321,41.910533,-87.682308,member,0xE6100000010C8FE1B19FC5F4444038F92D3A59EB55C0,0xE6100000010CE27668588CF4444026732CEFAAEB55C0,3,9.14,457
0047101ECE425B83,electric_bike,31:43.7,38:17.0,Canal St & Taylor St,15550,Loomis St & Lexington St,13332,41.870257,-87.639474,41.872229,-87.661364,member,0xE6100000010CBB0ED59464EF44401C295B24EDE855C0,0xE6100000010CB7CF2A33A5EF44401DB0ABC953EA55C0,7,15.68580392,1830
0047110D175268F9,electric_scooter,41:42.2,49:43.5,Orleans St & Merchandise Mart Plaza,TA1305000022,Orleans St & Merchandise Mart Plaza,TA1305000022,41.888243,-87.63639,41.888243,-87.63639,casual,0xE6100000010C52F355F2B1F1444018601F9DBAE855C0,0xE6100000010C52F355F2B1F1444018601F9DBAE855C0,8,0,0
004716320D35EB44,electric_bike,50:21.4,10:06.1,Rockwell St & Eastwood Ave,KA1504000093,Larrabee St & Webster Ave,13193,41.9659,-87.693638,41.921822,-87.64414,member,0xE6100000010C6B9A779CA2FB4440D350A39064EC55C0,0xE6100000010CDD5D6743FEF54440E882FA9639E955C0,20,19.16701917,6389
004716850F343D15,electric_bike,18:46.2,22:31.3,NULL,NULL,Wood St & Milwaukee Ave,13221,41.9,-87.66,41.907655,-87.672552,member,0xE6100000010C3333333333F344400AD7A3703DEA55C0,0xE6100000010C8386FE092EF4444000378B170BEB55C0,4,20.1602016,1344
00471E2292D517DE,electric_bike,34:53.3,43:57.4,Desplaines St & Jackson Blvd,15539,Halsted St & 18th St,13099,41.878225,-87.644152,41.857506,-87.645991,member,0xE6100000010CCAC342AD69F04440CB694FC939E955C0,0xE6100000010CD80FB1C1C2ED4440A9A0A2EA57E955C0,9,15.37333333,2306
00471FA0FD9CBCD0,electric_bike,55:49.1,59:13.5,Morgan St & Polk St,TA1307000130,NULL,NULL,41.871737,-87.65103,41.87,-87.65,member,0xE6100000010C49DBF81395EF4440C1ADBB79AAE955C0,0xE6100000010C8FC2F5285CEF44409A99999999E955C0,4,3.16503165,211
0047214E383C2691,electric_bike,38:54.5,41:23.3,Indiana Ave & 31st St,TA1308000036,State St & 33rd St,13216,41.838842,-87.621857,41.834734,-87.625813,member,0xE6100000010C7041B62C5FEB44407A724D81CCE755C0,0xE6100000010CFC6D4F90D8EA4440581AF8510DE855C0,3,11.24,562
00472B57EC9E8762,classic_bike,46:37.7,53:00.2,Streeter Dr/Grand Ave,PI00002,Field Museum,13029,41.892401,-87.612388,41.865312,-87.617867,casual,0xE6100000010C77F52A323AF244409F1D705D31E755C0,0xE6100000010C0E6B2A8BC2EE4440C59107228BE755C0,67,2.725076254,3043
00472C1F8D8FCBD4,electric_bike,55:11.4,02:36.5,Ravenswood Ave & Lawrence Ave,TA1309000066,California Ave & Montrose Ave,15622,41.968445,-87.674226,41.961068,-87.695439,member,0xE6100000010CC47C7901F6FB44403A07CF8426EB55C0,0xE6100000010CB69DB64604FB44403A57941282EC55C0,7,16.62866645,1940
00472D480CD50580,electric_bike,22:27.0,30:42.0,Paulina St & 18th St,TA1307000159,NULL,NULL,41.857933,-87.668727,41.86,-87.69,casual,0xE6100000010C6094A0BFD0ED4440F1BC546CCCEA55C0,0xE6100000010CAE47E17A14EE44405C8FC2F528EC55C0,8,13.35753339,1781
004733DC9979027F,classic_bike,21:27.1,28:51.7,Southport Ave & Belmont Ave,13229,Greenview Ave & Fullerton Ave,TA1307000001,41.939478,-87.663748,41.92533,-87.6658,member,0xE6100000010CDFA7AAD040F844404432E4D87AEA55C0,0xE6100000010CFC00A43671F64440516B9A779CEA55C0,7,13.55150601,1581
0047345297DB4E67,classic_bike,22:00.1,30:17.3,Broadway & Cornelia Ave,13278,Wilton Ave & Belmont Ave,TA1307000134,41.945529,-87.646439,41.940232,-87.652944,member,0xE6100000010CB535221807F94440F9F6AE415FE955C0,0xE6100000010C8B53AD8559F84440A587A1D5C9E955C0,8,5.985014963,798
00473672C8BC4E16,classic_bike,07:28.6,20:22.0,Wabash Ave & Cermak Rd,TA1305000001,Halsted St & 21st St,13162,41.852619,-87.626488,41.85378,-87.646603,member,0xE6100000010C5F79909E22ED444088D51F6118E855C0,0xE6100000010C4CFDBCA948ED4440B69F8CF161E955C0,13,7.730793018,1675
00473703FAA2E261,electric_bike,58:08.2,02:40.3,Larrabee St & North Ave,TA1306000008,NULL,NULL,41.910147,-87.643479,41.92,-87.65,member,0xE6100000010CB9C667B27FF444406B2A8BC22EE955C0,0xE6100000010CF6285C8FC2F544409A99999999E955C0,4,18.31518315,1221
0047370C8E2E3B5C,classic_bike,35:30.5,38:02.8,May St & Taylor St,13160,Morgan St & Polk St,TA1307000130,41.869478,-87.654238,41.871737,-87.65103,member,0xE6100000010CB64B1B0E4BEF44403B730F09DFE955C0,0xE6100000010C49DBF81395EF4440C1ADBB79AAE955C0,3,7.32,366
0047399CA49820C7,classic_bike,49:57.0,58:05.0,Kingsbury St & Erie St,13265,Sedgwick St & North Ave,TA1307000038,41.893808,-87.641697,41.911386,-87.638677,member,0xE6100000010C9B73F04C68F244403E3C4B9011E955C0,0xE6100000010C2104E44BA8F4444046ED7E15E0E855C0,9,13.12,1968
00473BB41CCAF35D,classic_bike,51:07.0,07:56.0,Southport Ave & Roscoe St,13071,Southport Ave & Roscoe St,13071,41.943739,-87.66402,41.943739,-87.66402,member,0xE6100000010CD97A8670CCF84440F4F8BD4D7FEA55C0,0xE6100000010CD97A8670CCF84440F4F8BD4D7FEA55C0,16,0,0
00474525EFE04D6B,classic_bike,28:01.7,36:51.2,Stockton Dr & Wrightwood Ave,13276,Clark St & Lincoln Ave,13179,41.93132,-87.638742,41.915689,-87.6346,member,0xE6100000010C2C0E677E35F7444039252026E1E855C0,0xE6100000010C4A27124C35F54440AA8251499DE855C0,8,13.27503319,1770
00474590F0C7D61D,classic_bike,29:16.0,26:07.0,Dearborn Pkwy & Delaware Pl,TA1307000128,Clark St & Drummond Pl,TA1307000142,41.898969,-87.629912,41.931248,-87.644336,casual,0xE6100000010C158F8B6A11F34440E9D66B7A50E855C0,0xE6100000010C923B6C2233F74440ABE80FCD3CE955C0,57,3.978947368,3780
00474659CD950D0C,electric_bike,25:06.1,30:36.1,Campbell Ave & Augusta Blvd,410,NULL,NULL,41.899578,-87.689497,41.9,-87.67,member,0xE6100000010CBD19355F25F344402B6C06B820EC55C0,0xE6100000010C3333333333F344407B14AE47E1EA55C0,5,19.42807771,1619
00474CDC7D21497C,electric_bike,43:46.7,57:54.7,Troy St & North Ave,15653,NULL,NULL,41.909852,-87.705371,41.91,-87.67,member,0xE6100000010CA019C40776F44440FF2268CC24ED55C0,0xE6100000010C14AE47E17AF444407B14AE47E1EA55C0,14,12.5785894,2935
00474DA5ED6A0D21,electric_bike,10:31.9,23:42.6,Ashland Ave & Wrightwood Ave,13296,NULL,NULL,41.92883,-87.668507,41.88,-87.66,member,0xE6100000010C97C5C4E6E3F644406A8995D1C8EA55C0,0xE6100000010C713D0AD7A3F044400AD7A3703DEA55C0,13,25.24161613,5469
00474DB50487E83A,classic_bike,38:22.8,51:59.6,Ellis Ave & 60th St,KA1503000014,Kimbark Ave & 53rd St,TA1309000037,41.785097,-87.601073,41.799455,-87.594778,casual,0xE6100000010C0798F90E7EE444408D60E3FA77E655C0,0xE6100000010CD5CF9B8A54E644405798BED710E655C0,13,7.744639214,1678
00474F55A7C0DDA8,classic_bike,48:59.7,54:57.2,Pine Grove Ave & Waveland Ave,TA1307000150,Broadway & Belmont Ave,13277,41.949473,-87.646453,41.940106,-87.645451,member,0xE6100000010CAEB7CD5488F94440AB59677C5FE955C0,0xE6100000010CFE62B66455F84440E90AB6114FE955C0,6,10.44,1044
004756B389AC738C,classic_bike,17:22.7,24:09.7,Wabash Ave & 9th St,TA1309000010,Dearborn St & Adams St,TA1305000005,41.870769,-87.625734,41.879356,-87.629791,member,0xE6100000010C71AFCC5B75EF4440B27F9E060CE855C0,0xE6100000010C4CC5C6BC8EF044402B14E97E4EE855C0,7,8.665763804,1011
00475749FDCA2D96,classic_bike,39:28.0,46:38.0,DuSable Lake Shore Dr & Wellington Ave,TA1307000041,Lincoln Park Conservatory,LP-,41.936688,-87.636829,41.923931,-87.635825,member,0xE6100000010C1F477364E5F744403E096CCEC1E855C0,0xE6100000010C5B61FA5E43F64440AB3E575BB1E855C0,7,12.16292665,1419
004757F1134E75BF,electric_bike,58:47.9,02:46.8,NULL,NULL,N Damen Ave & W Chicago Ave,20255,41.9,-87.68,41.895809,-87.678519,member,0xE6100000010C3333333333F34440EC51B81E85EB55C0,0xE6100000010C323B8BDEA9F24440BCADF4DA6CEB55C0,4,7.215072151,481
00475C68F00D9EE8,electric_bike,12:53.0,33:01.0,Millennium Park,13008,NULL,NULL,41.881042,-87.624203,41.92,-87.63,casual,0xE6100000010C8333F8FBC5F044402AC423F1F2E755C0,0xE6100000010CF6285C8FC2F54440B81E85EB51E855C0,21,12.44,4354
00476CAA35865CB6,classic_bike,17:06.0,29:43.0,Broadway & Cornelia Ave,13278,Clark St & Leland Ave,TA1309000014,41.945529,-87.646439,41.967088,-87.667291,member,0xE6100000010CB535221807F94440F9F6AE415FE955C0,0xE6100000010C512D228AC9FB4440927A4FE5B4EA55C0,12,14.765,2953
00476DE1BEFCF937,classic_bike,45:56.7,49:40.0,Morgan St & Polk St,TA1307000130,Peoria St & Jackson Blvd,13158,41.871737,-87.65103,41.877642,-87.649618,member,0xE6100000010C49DBF81395EF4440C1ADBB79AAE955C0,0xE6100000010C4BCCB39256F044402639605793E955C0,4,9.990099901,666
00476E4015A9558F,classic_bike,50:32.0,01:16.0,State St & Pearson St,TA1307000061,Halsted St & Willow St,TA1307000166,41.897448,-87.628722,41.913865,-87.648755,member,0xE6100000010C28EE7893DFF24440A51133FB3CE855C0,0xE6100000010CC2FA3F87F9F444407407B13385E955C0,11,13.4563881,2467
00476F3C21BF6D9E,classic_bike,52:15.4,59:33.8,Shedd Aquarium,15544,Shedd Aquarium,15544,41.867226,-87.615355,41.867226,-87.615355,casual,0xE6100000010CD61EF64201EF4440861BF0F961E755C0,0xE6100000010CD61EF64201EF4440861BF0F961E755C0,7,0,0
00476FA2FAAA803F,electric_scooter,10:08.9,14:41.1,Halsted St & Fulton St,23003,Orleans St & Merchandise Mart Plaza,TA1305000022,41.886871,-87.648089,41.888243,-87.63639,member,0xE6100000010CAA622AFD84F144406EF9484A7AE955C0,0xE6100000010C52F355F2B1F1444018601F9DBAE855C0,4,14.74514745,983
00477348F0AD728C,classic_bike,12:35.0,19:14.0,Canal St & Monroe St,13056,Wells St & Polk St,SL-011,41.88169,-87.63953,41.872732,-87.633516,member,0xE6100000010CE99AC937DBF04440E5B33C0FEEE855C0,0xE6100000010C1A16A3AEB5EF4440895FB1868BE855C0,7,9.540054515,1113
00477736BF97F580,classic_bike,43:05.0,46:12.0,University Ave & 57th St,KA1503000071,Ellis Ave & 60th St,KA1503000014,41.791478,-87.599861,41.785097,-87.601073,member,0xE6100000010C72C0AE264FE544405649641F64E655C0,0xE6100000010C0798F90E7EE444408D60E3FA77E655C0,3,14.32,716
0047781B52BB4A13,classic_bike,51:03.8,55:26.9,Franklin St & Chicago Ave,13017,Dearborn Pkwy & Delaware Pl,TA1307000128,41.896747,-87.635668,41.898969,-87.629912,member,0xE6100000010C9FE40E9BC8F2444047C7D5C8AEE855C0,0xE6100000010C158F8B6A11F34440E9D66B7A50E855C0,4,8.070080701,538
004778E087D029FA,classic_bike,32:33.3,38:34.6,Clark St & Drummond Pl,TA1307000142,Lincoln Ave & Diversey Pkwy,TA1307000064,41.931248,-87.644336,41.932225,-87.658617,member,0xE6100000010C923B6C2233F74440ABE80FCD3CE955C0,0xE6100000010CBEC1172653F74440BDE5EAC726EA55C0,6,11.89,1189
004778FA705D35A9,electric_bike,53:05.7,59:26.9,NULL,NULL,Michigan Ave & Lake St,TA1305000011,41.87,-87.63,41.886022,-87.624398,casual,0xE6100000010C8FC2F5285CEF4440B81E85EB51E855C0,0xE6100000010CACC43C2B69F14440056C0723F6E755C0,6,18.39,1839
00477F88A304EBD4,classic_bike,55:18.5,01:24.6,Loomis St & Lexington St,13332,Aberdeen St & Jackson Blvd,13157,41.872229,-87.661364,41.877726,-87.654787,member,0xE6100000010CB7CF2A33A5EF44401DB0ABC953EA55C0,0xE6100000010CA96C585359F0444024B6BB07E8E955C0,6,8.19,819
00477FEC19E83BF3,electric_bike,32:52.0,49:27.0,Milwaukee Ave & Rockwell St,13242,Wilton Ave & Belmont Ave,TA1307000134,41.920304,-87.692681,41.940232,-87.652944,member,0xE6100000010C62307F85CCF54440E063B0E254EC55C0,0xE6100000010C8B53AD8559F84440A587A1D5C9E955C0,17,14.01178119,3970
00478091CAEB92B3,electric_bike,57:20.0,07:46.0,Cityfront Plaza Dr & Pioneer Ct,13427,Green St & Madison St,TA1307000120,41.890573,-87.622072,41.881859,-87.649264,casual,0xE6100000010CAED9CA4BFEF1444078F01307D0E755C0,0xE6100000010C755776C1E0F04440179E978A8DE955C0,10,14.73605894,2456
004781C970A2BF75,electric_bike,09:21.1,13:27.8,Kimball Ave & Belmont Ave,KA150400009X,NULL,NULL,41.939394,-87.712068,41.95,-87.72,member,0xE6100000010C810706103EF84440CD21A98592ED55C0,0xE6100000010C9A99999999F94440AE47E17A14EE55C0,4,20.23520235,1349
004784828F5CF94C,electric_bike,26:49.8,32:11.2,Clark St & Elm St,TA1307000039,Clark St & Lincoln Ave,13179,41.902933,-87.63154,41.915689,-87.6346,member,0xE6100000010C55BDFC4E93F344406A87BF266BE855C0,0xE6100000010C4A27124C35F54440AA8251499DE855C0,6,14.39,1439
00478B9EA25000B9,electric_bike,29:33.5,33:58.8,Ashland Ave & Division St,13061,Walsh Park,18067,41.903305,-87.667645,41.91461,-87.667968,member,0xE6100000010C1AA88C7F9FF34440A01518B2BAEA55C0,0xE6100000010C1B4CC3F011F5444092B1DAFCBFEA55C0,4,18.8401884,1256
00478DF998AAC315,electric_bike,55:25.0,02:39.0,Wells St & Huron St,TA1306000012,NULL,NULL,41.894688,-87.634388,41.88,-87.62,member,0xE6100000010CD40FEA2285F24440643E20D099E855C0,0xE6100000010C713D0AD7A3F0444048E17A14AEE755C0,7,17.33152761,2022
0047903166D0C0D5,electric_bike,02:17.5,14:07.0,NULL,NULL,Avondale Ave & Irving Park Rd,15624,41.98,-87.73,41.953393,-87.732002,member,0xE6100000010C3D0AD7A370FD44401F85EB51B8EE55C0,0xE6100000010C1F9E25C808FA4440D2A6EA1ED9EE55C0,12,14.8,2960
00479077A021C04D,electric_bike,41:30.7,48:58.3,N Carpenter St & W Lake St,20251,Damen Ave & Grand Ave,TA1308000006,41.885586,-87.653189,41.892394,-87.676885,member,0xE6100000010CD2E5CDE15AF14440D8463CD9CDE955C0,0xE6100000010CC59272F739F24440CA89761552EB55C0,7,18.0601032,2107
0047951BD5BC4834,classic_bike,29:36.4,39:59.9,Damen Ave & Cortland St,13133,California Ave & Francis Pl,13259,41.915983,-87.677335,41.918491,-87.697423,casual,0xE6100000010C925852EE3EF54440EA5BE67459EB55C0,0xE6100000010CCE55F31C91F544409B1E1494A2EC55C0,10,10.14004056,1690
004798025E150288,classic_bike,08:02.0,27:12.3,Michigan Ave & Madison St,13036,Mies van der Rohe Way & Chicago Ave,13338,41.882134,-87.625125,41.896945,-87.621758,casual,0xE6100000010C475854C4E9F044405EBA490C02E855C0,0xE6100000010CC6A70018CFF24440B00111E2CAE755C0,19,5.270537412,1669
0047993EEE1DAC2C,classic_bike,21:00.1,33:45.5,Morgan St & Lake St*,chargingstx4,Wood St & Milwaukee Ave,13221,41.885492,-87.652289,41.907655,-87.672552,member,0xE6100000010C506F46CD57F1444098A25C1ABFE955C0,0xE6100000010C8386FE092EF4444000378B170BEB55C0,12,14.905,2981
0047998481FB8F29,electric_bike,06:58.0,26:32.0,NULL,NULL,NULL,NULL,41.89,-87.63,41.88,-87.65,casual,0xE6100000010C52B81E85EBF14440B81E85EB51E855C0,0xE6100000010C713D0AD7A3F044409A99999999E955C0,20,5.991005991,1997
00479CBC70585FC1,classic_bike,21:34.3,31:33.7,Sheridan Rd & Buena Ave,TA1309000027,DuSable Lake Shore Dr & Belmont Ave,TA1309000049,41.958494,-87.654966,41.940775,-87.639192,casual,0xE6100000010CC4B46FEEAFFA44407C7F83F6EAE955C0,0xE6100000010C7CF2B0506BF8444059F78F85E8E855C0,10,14.17805671,2363
00479EE4DC1EF64C,classic_bike,32:39.5,03:05.0,Millennium Park,13008,Lincoln Park Conservatory,LP-,41.881032,-87.624084,41.923931,-87.635825,casual,0xE6100000010C5F5D15A8C5F044403D7D04FEF0E755C0,0xE6100000010C5B61FA5E43F64440AB3E575BB1E855C0,31,9.412270209,4863
0047A262498ED6DA,classic_bike,59:23.0,15:51.0,Larrabee St & Kingsbury St,TA1306000009,Dearborn St & Monroe St,TA1305000006,41.897764,-87.642884,41.88132,-87.629521,member,0xE6100000010C59C345EEE9F24440C9C7EE0225E955C0,0xE6100000010CC6A70018CFF044404BC972124AE855C0,16,8.013770034,2137
0047A4BC9D5DAB7F,classic_bike,10:57.8,28:28.2,Southport Ave & Roscoe St,13071,Cannon Dr & Fullerton Ave,13124,41.943739,-87.66402,41.926756,-87.634429,member,0xE6100000010CD97A8670CCF84440F4F8BD4D7FEA55C0,0xE6100000010C96AFCBF09FF6444093A8177C9AE855C0,18,10.31666667,3095
0047A7C23F154395,electric_scooter,05:54.9,12:57.7,Racine Ave & Fullerton Ave,TA1306000026,NULL,NULL,41.925566,-87.658416,41.94,-87.65,member,0xE6100000010C10255AF278F6444071CADC7C23EA55C0,0xE6100000010CB81E85EB51F844409A99999999E955C0,7,14.99151424,1749
0047A9DB6FC97354,electric_bike,23:00.5,41:05.9,Elizabeth St & Randolph St,23001,DuSable Lake Shore Dr & Wellington Ave,TA1307000041,41.884336,-87.658902,41.936688,-87.636829,casual,0xE6100000010C75560BEC31F1444037514B732BEA55C0,0xE6100000010C1F477364E5F744403E096CCEC1E855C0,18,20.32,6096
0047AA9D4EB3B233,classic_bike,37:37.5,44:39.9,Sangamon St & Lake St,TA1306000015,Ashland Ave & Lake St,13073,41.885779,-87.651025,41.88592,-87.66717,casual,0xE6100000010CE63DCE3461F1444038F8C264AAE955C0,0xE6100000010CA86F99D365F14440D4B7CCE9B2EA55C0,7,11.48577992,1340
0047ACE4613C8597,classic_bike,56:26.3,43:29.6,Lakeview Ave & Fullerton Pkwy,TA1309000019,Burling St & Diversey Pkwy,TA1309000036,41.925858,-87.638973,41.93314,-87.64776,member,0xE6100000010CB75ED38382F64440BA8102EFE4E855C0,0xE6100000010C734BAB2171F744400CEA5BE674E955C0,47,1.390213358,1089
0047AD519F9F0279,electric_bike,47:52.5,54:08.4,Ravenswood Ave & Lawrence Ave,TA1309000066,Ravenswood Ave & Irving Park Rd,TA1307000149,41.968445,-87.674226,41.95469,-87.67393,casual,0xE6100000010CC47C7901F6FB44403A07CF8426EB55C0,0xE6100000010CBCE82B4833FA4440C5724BAB21EB55C0,7,13.0972177,1528
0047AF744A4C7088,electric_bike,16:19.2,29:56.7,Lincoln Park Conservatory,LP-,NULL,NULL,41.923931,-87.635825,41.88,-87.64,member,0xE6100000010C5B61FA5E43F64440AB3E575BB1E855C0,0xE6100000010C713D0AD7A3F04440295C8FC2F5E855C0,13,22.57853101,4892
0047B43777BEF34E,electric_bike,12:39.6,46:52.1,NULL,NULL,Ada St & Washington Blvd,13353,41.9,-87.66,41.88283,-87.661206,casual,0xE6100000010C3333333333F344400AD7A3703DEA55C0,0xE6100000010CBEF6CC9200F14440D17AF83251EA55C0,34,3.370592201,1910
0047B6686F717A15,classic_bike,04:12.8,05:52.8,Southport Ave & Waveland Ave,13235,Southport Ave & Waveland Ave,13235,41.948226,-87.664071,41.948226,-87.664071,member,0xE6100000010CC39B35785FF9444036CEA62380EA55C0,0xE6100000010CC39B35785FF9444036CEA62380EA55C0,1,0,0
0047B82B9BC3E6FF,electric_bike,39:13.0,10:39.0,NULL,NULL,Clark St & Chicago Ave,13303,41.85,-87.7,41.89675,-87.63089,member,0xE6100000010CCDCCCCCCCCEC4440CDCCCCCCCCEC55C0,0xE6100000010C105839B4C8F24440E657738060E855C0,31,14.97679352,7738
0047BAF3E82252DB,classic_bike,50:11.1,53:47.3,Cottage Grove Ave & 63rd St,KA1503000054,Drexel Ave & 60th St,22005,41.780531,-87.60597,41.785861,-87.604553,member,0xE6100000010CD1419770E8E34440DB166536C8E655C0,0xE6100000010CD619DF1797E44440B7EC10FFB0E655C0,3,12.08,604
0047BC9DB3FFF362,classic_bike,40:21.0,03:41.0,Clark St & Elm St,TA1307000039,Clark St & Elm St,TA1307000039,41.902973,-87.63128,41.902973,-87.63128,member,0xE6100000010CE415889E94F344409CA73AE466E855C0,0xE6100000010CE415889E94F344409CA73AE466E855C0,23,0,0
0047C33964A9BAF0,electric_bike,29:16.8,34:13.4,Ravenswood Ave & Lawrence Ave,TA1309000066,Lincoln Ave & Sunnyside Ave,TA1307000156,41.968394,-87.674227,41.963004,-87.684781,member,0xE6100000010C42D2A755F4FB444022C5008926EB55C0,0xE6100000010C66F50EB743FB444005FBAF73D3EB55C0,5,12.72005088,1060
0047C411DC89F225,classic_bike,48:43.9,54:22.4,Franklin St & Monroe St,TA1309000007,Orleans St & Hubbard St,636,41.880317,-87.635185,41.890028,-87.636618,member,0xE6100000010C718E3A3AAEF044403A7AFCDEA6E855C0,0xE6100000010C1C430070ECF14440E0826C59BEE855C0,6,10.85,1085
0047C6C53AD3B049,classic_bike,24:56.2,30:22.2,Franklin St & Adams St (Temp),TA1309000008,Peoria St & Jackson Blvd,13158,41.879434,-87.635504,41.877642,-87.649618,member,0xE6100000010CC87E164B91F044408A1EF818ACE855C0,0xE6100000010C4BCCB39256F044402639605793E955C0,6,11.88,1188
0047CAFF18FC3F74,classic_bike,23:06.8,33:17.1,Damen Ave & Pierce Ave,TA1305000041,Damen Ave & Clybourn Ave,13271,41.909396,-87.677692,41.931931,-87.677856,member,0xE6100000010C7E8E8F1667F44440B130444E5FEB55C0,0xE6100000010C7590D78349F744406FD921FE61EB55C0,10,15.01806007,2503
0047D26A58BEEC0C,electric_bike,06:13.2,22:32.1,N Green St & W Lake St,20246,Larrabee St & Webster Ave,13193,41.885579,-87.648484,41.921822,-87.64414,casual,0xE6100000010C1F8315A75AF14440ACFE08C380E955C0,0xE6100000010CDD5D6743FEF54440E882FA9639E955C0,16,15.15753789,4042
0047D33B7A6102F1,electric_bike,57:46.1,20:55.8,Franklin St & Adams St (Temp),TA1309000008,Sheffield Ave & Wrightwood Ave,TA1309000023,41.879434,-87.635504,41.928712,-87.653833,member,0xE6100000010CC87E164B91F044408A1EF818ACE855C0,0xE6100000010C8DB3E908E0F64440EB025E66D8E955C0,23,14.82001289,5681
0047D704D28C7CA0,electric_scooter,22:40.0,26:20.6,NULL,NULL,NULL,NULL,41.9,-87.66,41.9,-87.64,member,0xE6100000010C3333333333F344400AD7A3703DEA55C0,0xE6100000010C3333333333F34440295C8FC2F5E855C0,4,24.900249,1660
0047D78649CD7B4C,electric_bike,28:00.3,35:48.0,Wilton Ave & Diversey Pkwy,TA1306000014,Broadway & Sheridan Rd,13323,41.932418,-87.652705,41.952833,-87.649993,member,0xE6100000010CD219187959F74440E23B31EBC5E955C0,0xE6100000010C58C6866EF6F9444040683D7C99E955C0,7,19.53439734,2279
0047D78DB766F4DC,classic_bike,16:36.0,25:23.0,Clinton St & Jackson Blvd,638,Desplaines St & Kinzie St,TA1306000003,41.878317,-87.640981,41.888716,-87.644448,member,0xE6100000010CAB4203B16CF04440DF162CD505E955C0,0xE6100000010C4AB72572C1F144403FFED2A23EE955C0,9,7.933333333,1190
